main_genre,sub_genre,artist_name,track_name,album_name,spotify_track_id,popularity
Alternative Metal,Nu Metal,Mudvayne,Scream With Me,Mudvayne,7ss73yV5efYHgm9bAQ98JM,57
Alternative Metal,Nu Metal,Mudvayne,Death Blooms,L.D. 50,3Y4rNagSf2IukhcOTWYJuV,56
Alternative Metal,Nu Metal,Mudvayne,Determined,Lost and Found,0GBiT1wHV68bU0Cv8ZU2HZ,55
Alternative Metal,Nu Metal,Mudvayne,Hurt People Hurt People,Hurt People Hurt People,0hgiCvELn7bKI7GEKPwkY4,54
Alternative Metal,Nu Metal,Mudvayne,Fall Into Sleep,Lost and Found,0UvuqCD6ktYwIW97Pn4p2o,54
Alternative Metal,Nu Metal,Mudvayne,World So Cold,The End Of All Things To Come,0I5Fgl7pT26M1qSIixlzR2,50
Alternative Metal,Nu Metal,Biohazard,Punishment,Urban Discipline,3eI2C0gohXlg4AsavdYSiz,48
Alternative Metal,Nu Metal,Biohazard,Death of Me,Divided We Fall,5HfTfTiJUlaczAUjTyk2Vc,36
Alternative Metal,Nu Metal,Biohazard,Fuck the System,Divided We Fall,33hega96Ws3yYls0bDz9y8,38
Alternative Metal,Nu Metal,Biohazard,Eyes On Six,Divided We Fall,1USSxMtid8Qb4pjeERbGO7,37
Alternative Metal,Nu Metal,Biohazard,Forsaken,Divided We Fall,22hZyGvapIFzne54LB7CQ1,37
Alternative Metal,Nu Metal,Biohazard,Judgment Night,Judgment Night,3eDh9NUf9uQzDH9eUoKoCV,43
Alternative Metal,Nu Metal,Biohazard,Shades of Grey - Remastered,Urban Discipline,7usgJJP3CuXJBbGcXxvZbd,39
Alternative Metal,Nu Metal,Biohazard,Down for Life,State Of The World Address,5PbC9tBONAbLTDTfMvzndz,39
Alternative Metal,Nu Metal,Biohazard,S.I.T.F.O.A.,Divided We Fall,0urvXpvgGLXjHInuyzMm0X,39
Alternative Metal,Nu Metal,Biohazard,Tales from the Hard Side,State Of The World Address,3ZIwetgnl1HSF5jopm7e69,37
Alternative Metal,Nu Metal,Coal Chamber,Loco,Coal Chamber,1aiHmIlCiiHUTqS1CYzuTM,57
Alternative Metal,Nu Metal,Coal Chamber,Sway,Coal Chamber,19bAcl8m0DEUzteLSBDnzH,51
Alternative Metal,Nu Metal,Coal Chamber,Fiend,Dark Days,5YCEVdLLSFPnhfma05qx7o,46
Alternative Metal,Nu Metal,Coal Chamber,Big Truck,Coal Chamber,2E0hbCAAemTXn8TUArR76o,45
Alternative Metal,Nu Metal,Coal Chamber,Shock the Monkey,Chamber Music,5NXTDuDe0BQ8trPWGaE5ih,43
Alternative Metal,Nu Metal,Coal Chamber,Oddity,Coal Chamber,2UeTAblz0s0olFO9K3rV9M,40
Alternative Metal,Nu Metal,Coal Chamber,Bradley,Coal Chamber,4fOlguMLN7zvjqXXgmGqVV,39
Alternative Metal,Nu Metal,Coal Chamber,Rowboat,Dark Days,2tV0Bs42YPS2PqlURhSdiy,39
Alternative Metal,Nu Metal,Coal Chamber,El Cu Cuy,Chamber Music,1Za60hAPmDRE5pkVevXyYt,38
Alternative Metal,Nu Metal,Coal Chamber,Something Told Me,Dark Days,6QLfiRydyWmyWJ54jHeizR,38
Alternative Metal,Rap Metal,Crazy Town,Butterfly,The Gift Of Game,4BggEwLhGfrbrl7JBhC8EC,78
Alternative Metal,Rap Metal,Crazy Town,Butterfly 2021,The D4tour,6HOgqo3YPmtvrEeKvgDtl9,52
Alternative Metal,Rap Metal,Crazy Town,Toxic - Explicit Album Version,Toxic,3sWbIVUEdY2YyXzJoNj2zs,41
Alternative Metal,Rap Metal,Crazy Town,Drowning,Drowning,6UI5070fXjclDkp1obCmFm,46
Alternative Metal,Rap Metal,Crazy Town,Butterfly - Extreme Mix,Butterfly,5ZTUyT51jAm5JNirWlJuo5,40
Alternative Metal,Rap Metal,Crazy Town,GlitchGang (Remix),GlitchGang (Remix),1Oq1BuID6k7oySD33H48ax,37
Alternative Metal,Rap Metal,Crazy Town,Hurt You So Bad,Hurt You So Bad,0BJWCTLXFXRZKoLkKMztQt,37
Alternative Metal,Rap Metal,Crazy Town,Darkside,The Gift Of Game,6pWfSngATxH5jhspudBbDv,37
Alternative Metal,Rap Metal,Crazy Town,Butterfly (Re-Recorded / Remastered ),Butterfly,0BCrZsTDb5PBHxDj5X4lck,35
Alternative Metal,Rap Metal,Crazy Town,Megatron,The Brimstone Sluggers,1NcZGjLqdy6EjTikupoHsf,35
Alternative Metal,Rap Metal,Clawfinger,Biggest & The Best - Remastered version,Clawfinger (Remastered version),4KdCtL3tO5osDoxtZR1aqg,42
Alternative Metal,Rap Metal,Clawfinger,Do What I Say - Remastered version,Use Your Brain (Remastered version),6LxvWeEVuZHyRj5WDNbace,41
Alternative Metal,Rap Metal,Clawfinger,Nigger,Deaf Dumb Blind,1jGvgQkqQtNVj725vg26Ft,41
Alternative Metal,Rap Metal,Clawfinger,Sonne - Clawfinger K.O. Remix,Remixes,2Yurv5BQpI71bcl0CbyOpe,37
Alternative Metal,Rap Metal,Clawfinger,Out to Get Me,A Whole Lot of Nothing (Limited Edition),2igFFb8FsNxOW7RQSmSTfL,37
Alternative Metal,Rap Metal,Clawfinger,The Truth,Deaf Dumb Blind,7uFM6DGyHexK1xFLXWmlS9,36
Alternative Metal,Rap Metal,Clawfinger,Ball & Chain,Ball & Chain,5vkmkNlQxK4JfuGyV50qZ6,33
Alternative Metal,Rap Metal,Clawfinger,Scum,Scum,4bbUsK58ZBYIKnb8dTi11M,30
Alternative Metal,Rap Metal,Clawfinger,Two Sides,Clawfinger,3909azQqi9Q0x7FcnaI1Rc,31
Alternative Metal,Rap Metal,Clawfinger,Don´t Get Me Wrong,Deaf Dumb Blind,6YfNyfDUZnPutqyVmXkXHh,31
Alternative Metal,Rap Metal,Stuck Mojo,Drastic,Keep the Flow,3aMlGnWsdwbeyzBkXqiFtS,29
Alternative Metal,Rap Metal,Stuck Mojo,Not Promised Tomorrow,Snappin' Necks,7rLdYuiloJL5a45nBoAlzR,30
Alternative Metal,Rap Metal,Stuck Mojo,Rising,Rising,5wy28I9gCsJ4ljFX6Sc7xO,27
Alternative Metal,Rap Metal,Stuck Mojo,(Here Comes) the Monster,Pigwalk,4tfQ2Qh4HfVAD0OyIb1JMe,22
Alternative Metal,Rap Metal,Stuck Mojo,Pigwalk,Pigwalk,2S2JCLCrif635nPsIKgKc0,21
Alternative Metal,Rap Metal,Stuck Mojo,Snappin' Necks,Snappin' Necks,6aYyJYL3zijGQOgWGKScMo,20
Alternative Metal,Rap Metal,Stuck Mojo,Mental Meltdown,Pigwalk,6ikHgOnyUQkFhMinW24Yi2,20
Alternative Metal,Rap Metal,Stuck Mojo,Hate Breed,Declaration of a Headhunter,5kAhYVhKJ4FBZoCMmGB7GN,19
Alternative Metal,Rap Metal,Stuck Mojo,Crooked Figurehead,Rising,2PrTdaDrkQ70hRhs54duzc,18
Alternative Metal,Rap Metal,Stuck Mojo,F.O.D.,Snappin' Necks,2EMYVz7OVviSBorZOjtl3L,17
Alternative Metal,Rap Metal,Skindred,Gimme That Boom,Smile,5aZ9mfnT8jp3ZdrMQaF76j,63
Alternative Metal,Rap Metal,Skindred,Nobody,Babylon (Revised Online Music),581mukhDjta60CCwpvnjL9,64
Alternative Metal,Rap Metal,Skindred,Set Fazers,Smile,1IYOdwWpd4IQKwqhRPpklu,51
Alternative Metal,Rap Metal,Skindred,That's My Jam,Big Tings,5q8PArV4Tbt6efvP7qxp0u,51
Alternative Metal,Rap Metal,Skindred,Kill the Power,Kill The Power,0u3KER6mLv2qD9lKLuRW4v,43
Alternative Metal,Rap Metal,Skindred,If I Could,Smile,3VzfopejqgC2PWOvX9smzP,47
Alternative Metal,Rap Metal,Skindred,Ratrace,Roots Rock Riot (Japanese Version),6l3XfwxpZJ1ZTKPXoW58RU,44
Alternative Metal,Rap Metal,Skindred,Pressure,Babylon (Revised Online Music),1I6H9DDpmtwI5RF8qYgW17,45
Alternative Metal,Rap Metal,Skindred,Bruises,Babylon (Revised Online Music),1N3m5G3ho2toLQCjAWZfes,44
Alternative Metal,Rap Metal,Skindred,Electric Avenue,Shark Bites and Dog Fights,7LzgkKN9Bl2YqfwTHeSfgY,38
Alternative Metal,Rap Metal,Rage Against the Machine,Killing In The Name,Rage Against The Machine - XX (20th Anniversary Special Edition),59WN2psjkt1tyaxjspN8fp,80
Alternative Metal,Rap Metal,Rage Against the Machine,Bulls On Parade,Evil Empire,0tZ3mElWcr74OOhKEiNz1x,74
Alternative Metal,Rap Metal,Rage Against the Machine,Guerrilla Radio,The Battle Of Los Angeles,1wsRitfRRtWyEapl0q22o8,71
Alternative Metal,Rap Metal,Rage Against the Machine,Bombtrack,Rage Against The Machine - XX (20th Anniversary Special Edition),2rBHnIxbhkMGLpqmsNX91M,67
Alternative Metal,Rap Metal,Rage Against the Machine,Know Your Enemy,Rage Against The Machine - XX (20th Anniversary Special Edition),1XTGyfJeMiZXrZ1W3NolcB,65
Alternative Metal,Rap Metal,Rage Against the Machine,Sleep Now In the Fire,The Battle Of Los Angeles,1MQTmpYOZ6fcMQc56Hdo7T,66
Alternative Metal,Rap Metal,Rage Against the Machine,Wake Up,Rage Against The Machine - XX (20th Anniversary Special Edition),2QiqwOVUctPRVggO9G1Zs5,65
Alternative Metal,Rap Metal,Rage Against the Machine,Renegades Of Funk,Renegades,5YBVDvTSSSiqv7KZDeUlXA,64
Alternative Metal,Rap Metal,Rage Against the Machine,Testify,The Battle Of Los Angeles,7lmeHLHBe4nmXzuXc0HDjk,63
Alternative Metal,Rap Metal,Rage Against the Machine,People of the Sun,Evil Empire,3QjQp2bfAvLTCSi8Zhzqis,61
Avantgarde Metal,Avantgarde Metal,Boris,Can You Dance?,Can You Dance?,0p2kO3r0CKZFzCbEpciZEu,5
Avantgarde Metal,Avantgarde Metal,Boris,you got it,you got it,7kyalAhnB3Bmi1vPmfMBj0,5
Avantgarde Metal,Avantgarde Metal,Boris,my name,my name,4Z1RsZyYKyuswowFAFYoFp,3
Avantgarde Metal,Avantgarde Metal,Boris,mistakes,mistakes,50tZo2x2rKlF6dpracVZGr,1
Avantgarde Metal,Avantgarde Metal,Boris,moon phases,moon phases,22r9mK8DBStYwGUxLBeYU6,1
Avantgarde Metal,Avantgarde Metal,Boris,Ryo,Easy Living,6wjMDpKxWQgwbhubbUTiur,0
Avantgarde Metal,Avantgarde Metal,Boris,In the Mall (Easy Living),Easy Living,5dt2YxdB6RaT99SCv47UuY,0
Avantgarde Metal,Avantgarde Metal,Boris,Throwback,Easy Living,1LNbjN6bhAHVrWT7G6ECd5,0
Avantgarde Metal,Avantgarde Metal,Boris,Scream!,Scream!,5Ta6ZIOAbBa8EI1j2C9snz,0
Avantgarde Metal,Avantgarde Metal,Celtic Frost,A Dying God Coming into Human Flesh,Monotheist,4BspUUse4sw1i8YYKA8oSD,41
Avantgarde Metal,Avantgarde Metal,Celtic Frost,Into the Crypts of Rays,Morbid Tales,59AssriS93tcokyQYn2H4W,40
Avantgarde Metal,Avantgarde Metal,Celtic Frost,Dethroned Emperor,Morbid Tales,1QZx0Kokk16sAdT7OtxMFN,36
Avantgarde Metal,Avantgarde Metal,Celtic Frost,The Usurper,To Mega Therion,4uGsmjXhF8NYuj1WI1mnq5,37
Avantgarde Metal,Avantgarde Metal,Celtic Frost,Circle of the Tyrants,To Mega Therion,32sQ2J49CEEoZVGoSHSmsd,35
Avantgarde Metal,Avantgarde Metal,Celtic Frost,Procreation (Of the Wicked),Morbid Tales,7A4FtzpkmC1lNAr2kRBKmi,34
Avantgarde Metal,Avantgarde Metal,Celtic Frost,Morbid Tales,Morbid Tales,79vnHUZcgBsoQt4lt1dRW8,34
Avantgarde Metal,Avantgarde Metal,Celtic Frost,Visions of Mortality,Morbid Tales,5U85Vq37sURrhLW57opXfp,33
Avantgarde Metal,Avantgarde Metal,Celtic Frost,Mexican Radio,Into the Pandemonium,1pF5SqpGCz8tHh0MR88Tg4,32
Avantgarde Metal,Avantgarde Metal,Celtic Frost,Return to the Eve,Morbid Tales,4WUSZamjeWasAeSCtExulv,30
Avantgarde Metal,Avantgarde Metal,Earth,September,September (sped up + slowed),3kXoKlD84c6OmIcOLfrfEs,83
Avantgarde Metal,Avantgarde Metal,Earth,Let's Groove,Raise!,3koCCeSaVUyrRo3N2gHrd8,80
Avantgarde Metal,Avantgarde Metal,Earth,Boogie Wonderland (with The Emotions),I Am,6ztstiyZL6FXzh4aG46ZPD,79
Avantgarde Metal,Avantgarde Metal,Earth,After the Love Has Gone,I Am,3cfnGXJ9bmiWvFqEO6ff8B,68
Avantgarde Metal,Avantgarde Metal,Earth,Fantasy,"The Best Of Earth, Wind & Fire Vol. 1",0Eq4BMgsdV6DkLSJfX8eBt,65
Avantgarde Metal,Avantgarde Metal,Earth,Shining Star,That's The Way Of The World,0RgcOUQg4qYAEt9RIdf3oB,63
Avantgarde Metal,Avantgarde Metal,Earth,Reasons,That's The Way Of The World,1srD2uc11TcQiOmHHrJp8M,60
Avantgarde Metal,Avantgarde Metal,Earth,Fantasy,All 'N All,2GH5jo15wbTv1Ll7zXEzSg,61
Avantgarde Metal,Avantgarde Metal,Earth,"September - from DreamWorks Animation's ""TROLLS""",TROLLS (Original Motion Picture Soundtrack),1QvPIlDwzql2ub5MCyYa78,60
Avantgarde Metal,Avantgarde Metal,Earth,That's the Way of the World,That's The Way Of The World,4BNhasx75KbS10jHq3VZTz,58
Avantgarde Metal,Avantgarde Metal,Helmet,Unsung,Meantime,0z25tUQgEI4cIyNZ1TgWig,60
Avantgarde Metal,Avantgarde Metal,Helmet,Milquetoast,Betty,6IsnrcSZvmmd5db8QpQb91,53
Avantgarde Metal,Avantgarde Metal,Helmet,Speechless,Betty,2GN8Femwt83EIwInIuQj33,53
Avantgarde Metal,Avantgarde Metal,Helmet,Wilma's Rainbow,Betty,3QKloANAAhqsgRXAuBioYv,49
Avantgarde Metal,Avantgarde Metal,Helmet,In The Meantime,Meantime,6mHgOGBDLM71YzKcwAyiXi,49
Avantgarde Metal,Avantgarde Metal,Helmet,Just Another Victim,Unsung: The Best Of Helmet 1991-1997,4RLIujooyQaBKKLXPB5LnQ,45
Avantgarde Metal,Avantgarde Metal,Helmet,Crashing Foreign Cars,Size Matters,5aAr5Y5wXiUMHVEtvaCXkt,47
Avantgarde Metal,Avantgarde Metal,Helmet,Biscuits For Smut,Betty,18hQBshq6PncOwt4LRCA05,44
Avantgarde Metal,Avantgarde Metal,Helmet,Like I Care,Aftertaste,1UOkTycAtWGz5rgQxo1E9M,43
Avantgarde Metal,Avantgarde Metal,Helmet,I Know,Betty,5YZc9o1Uk69v7fuO2R3cLG,42
Avantgarde Metal,Avantgarde Metal,Maudlin of the Well,The Blue Ghost / Shedding Qliphoth,"""Bath""",1wHUI3onA9qsfAjJCWfaFC,27
Avantgarde Metal,Avantgarde Metal,Maudlin of the Well,Gleam In Ranks,Leaving Your Body Map,5cyKheZd5E3jBtjcflE7Gz,26
Avantgarde Metal,Avantgarde Metal,Maudlin of the Well,Heaven And Weak,"""Bath""",3UQGWXAikSh4VvkbVvOjqm,22
Avantgarde Metal,Avantgarde Metal,Maudlin of the Well,They Aren't All Beautifull,"""Bath""",1AwgtSPJaC7Hmy04ZRyl1t,21
Avantgarde Metal,Avantgarde Metal,Maudlin of the Well,Interlude 1,"""Bath""",2o6wBhuW38PjutMM8CRXjz,20
Avantgarde Metal,Avantgarde Metal,Maudlin of the Well,Birth Pains Of Astral Projection,"""Bath""",6BW7M0TcYK8YhqI3GbC53R,20
Avantgarde Metal,Avantgarde Metal,Maudlin of the Well,Stones Of October's Sobbing,Leaving Your Body Map,5QoWYLbWjqYZ9Xsn0L5FmS,19
Avantgarde Metal,Avantgarde Metal,Maudlin of the Well,Bizarre Flowers / A Violent Mist,Leaving Your Body Map,5AxHHpNpwss7ODDpeZBEb3,19
Avantgarde Metal,Avantgarde Metal,Maudlin of the Well,Girl With A Watering Can,"""Bath""",2CwRfT7ciM4uBGmpusyVff,19
Avantgarde Metal,Avantgarde Metal,Maudlin of the Well,The Ferryman,"""Bath""",2qMpYGOhHgbuUM6YzsACne,18
Avantgarde Metal,Avantgarde Metal,Neurosis,Stones From the Sky,A Sun That Never Sets,3QXLyecihSPObaad8K4AES,32
Avantgarde Metal,Avantgarde Metal,Neurosis,A Sun That Never Sets,A Sun That Never Sets,1HDayRuE2eVx9Znwk51PpM,30
Avantgarde Metal,Avantgarde Metal,Neurosis,The Tide,A Sun That Never Sets,0KiSRl2usPXSGaBaRhKnmS,28
Avantgarde Metal,Avantgarde Metal,Neurosis,Lost,Enemy of the Sun,4nM3kIpcQedQdjLydqCWev,23
Avantgarde Metal,Avantgarde Metal,Neurosis,From the Hill,A Sun That Never Sets,6uTNkcumKdisUOkNNWaCbI,25
Avantgarde Metal,Avantgarde Metal,Neurosis,Erode,A Sun That Never Sets,7cwLWxZoixLvsj25UJnfln,24
Avantgarde Metal,Avantgarde Metal,Neurosis,To Crawl Under One's Skin,Souls At Zero,1gnLVOkR31OOeqmELkRibO,19
Avantgarde Metal,Avantgarde Metal,Neurosis,Falling Unknown,A Sun That Never Sets,6DtT4umjjqAhX6L5X2Y7tC,22
Avantgarde Metal,Avantgarde Metal,Neurosis,Souls At Zero,Souls At Zero,6GBOA8G4kdea9TsWeDFAmz,19
Avantgarde Metal,Avantgarde Metal,Neurosis,The Eye of Every Storm,The Eye of Every Storm,1NCH75PUFQKgqGJjYx0CVx,16
Avantgarde Metal,Avantgarde Metal,sunn O))),Luminary,Luminary,6DEQrAxmm8myanLuFTtFqt,70
Avantgarde Metal,Avantgarde Metal,sunn O))),Middle Of The Night (Violin),Middle Of The Night (Violin),4NctNkFaMwv4cvgtB7l1JX,62
Avantgarde Metal,Avantgarde Metal,sunn O))),Codex,Codex,0f1nyxVXJclCjrMlCxk8QV,58
Avantgarde Metal,Avantgarde Metal,sunn O))),Into The Woods,Into The Woods,2o7yPlEJ8uiaBnhWN6ZcDP,56
Avantgarde Metal,Avantgarde Metal,sunn O))),First Sight,First Sight,4NtRkpweTUxkKHvl0odbgD,52
Avantgarde Metal,Avantgarde Metal,sunn O))),Last Dance,Star-bound Lovers,14zXA2Nujk3ZJMeuzvubFB,49
Avantgarde Metal,Avantgarde Metal,sunn O))),Luminary - Piano Edit,Luminary,5RzU8hzVg9zVV0be7tb9kV,49
Avantgarde Metal,Avantgarde Metal,sunn O))),Luminary - Slowed Down,Luminary,1iILGpzxPCarkCPyviVXq6,49
Avantgarde Metal,Avantgarde Metal,sunn O))),Eden - Interlude,Eden (Interlude),4jX8E7YmFTYw0eUKKAlMjf,48
Avantgarde Metal,Avantgarde Metal,sunn O))),Thunders,Thunders,7IWM1nJi3MfX3nCgPgx5Ij,47
Avantgarde Metal,Avantgarde Metal,Voivod,Astronomy Domine,Nothingface,5WC9WZykyYPwClVfalvMnS,32
Avantgarde Metal,Avantgarde Metal,Voivod,The Unknown Knows,Nothingface,16OQI4xDeHq8kEXhethtG5,28
Avantgarde Metal,Avantgarde Metal,Voivod,Ravenous Medicine,Killing Technology,4nZV7qc8LS2rRtra71qMpv,28
Avantgarde Metal,Avantgarde Metal,Voivod,Tribal Convictions,Dimension Hatröss,2CEsACE21zRZstvwibDy0i,26
Avantgarde Metal,Avantgarde Metal,Voivod,Nothingface,Nothingface,7zYcYr3GCVdKPG9EMYKWdX,25
Avantgarde Metal,Avantgarde Metal,Voivod,Killing Technology,Killing Technology,7647H08MhtbhBFGIrI0spn,25
Avantgarde Metal,Avantgarde Metal,Voivod,The Prow,Angel Rat,7f69e2UkyVi5TaXun0Grq9,23
Avantgarde Metal,Avantgarde Metal,Voivod,Panorama,Angel Rat,6N9OcHN6c6LPQfjlt3PJ1C,23
Avantgarde Metal,Avantgarde Metal,Voivod,Missing Sequence,Nothingface,1jDgYRL3mLJKgG27DE1bRU,22
Avantgarde Metal,Avantgarde Metal,Voivod,Voivod,War and Pain,3g19bHs1NgcTcDzLLq9x3S,22
Black Metal,1st Wave of Black Metal,Venom,تعبت اذوب محتاجك,تعبت اذوب محتاجك,2djoQgNfvVcQ9ZpX77Ou27,52
Black Metal,1st Wave of Black Metal,Venom,موسيقي حماسيه,موسيقي حماسيه,62UjLtZzuHq0rbuYpPpe0w,9
Black Metal,1st Wave of Black Metal,Venom,My Heart Is Here,My Heart Is Here,0fzT7XIp9n2jIk1Nn96AwO,4
Black Metal,1st Wave of Black Metal,Venom,Sad,Sad,4qxEYAEYQrvNv2xMLrkk3v,3
Black Metal,1st Wave of Black Metal,Venom,الغرامه ولونه,الغرامه ولونه,3lmS20Bdm1IiNIDuhY114u,2
Black Metal,1st Wave of Black Metal,Venom,Awareness,Awareness,0ECkjupx15pOMPAti1TcNN,2
Black Metal,1st Wave of Black Metal,Venom,Midnight,Midnight,3I6614qWcvSCKqggsk0kIe,1
Black Metal,1st Wave of Black Metal,Venom,Fast,Fast,54K8EdGsITUVbLmNCaS8iG,1
Black Metal,1st Wave of Black Metal,Venom,See You,See You,72WF0SSBs7AjKsHFfuaDwU,1
Black Metal,1st Wave of Black Metal,Bathory,A Fine Day to Die,Blood Fire Death,1nLF4GpaJe54kjjBVxIBRS,47
Black Metal,1st Wave of Black Metal,Bathory,Necromancy,Bathory,3pql3jKoIGq8iWKemtrvB4,43
Black Metal,1st Wave of Black Metal,Bathory,Hades,Bathory,1acx35894eJWiwnjN7faXD,41
Black Metal,1st Wave of Black Metal,Bathory,Call from the Grave,Under the Sign of the Black Mark,2v74ik56b9FHNwdhoAEVOd,40
Black Metal,1st Wave of Black Metal,Bathory,Woman Of Dark Desires,"In Memory of Quorthon, Vol. 3",52lhzINR7AKIygiC69eRV0,39
Black Metal,1st Wave of Black Metal,Bathory,Blood Fire Death,"In Memory Of Quorthon, Vol. II",669SpaRSQWcEzWWY08uWyN,35
Black Metal,1st Wave of Black Metal,Bathory,One Rode to ASA Bay,"In Memory Of Quorthon, Vol. II",5dtacv8yKJbRD821GCA50F,35
Black Metal,1st Wave of Black Metal,Bathory,Ring Of Gold,"In Memory Of Quorthon, Vol. II",5bPNoiLdBxM6Dqc4WT1Iqb,35
Black Metal,1st Wave of Black Metal,Bathory,Reaper,Bathory,0Kx4Z8GafKxirNDtFapzEA,35
Black Metal,1st Wave of Black Metal,Bathory,Sacrifice,Bathory,768Q07tSmpBc9VisEBcgOz,35
Black Metal,1st Wave of Black Metal,Mercyful Fate,Evil,Melissa,5pH1BecbNktYDbYw0XCEWn,45
Black Metal,1st Wave of Black Metal,Mercyful Fate,A Dangerous Meeting,Don't Break the Oath,0V7iTNAnyoOqcZz54lGA4E,42
Black Metal,1st Wave of Black Metal,Mercyful Fate,Curse of the Pharaohs,Melissa,0mobywrA15c3nHS5qzarlu,41
Black Metal,1st Wave of Black Metal,Mercyful Fate,Come to the Sabbath,Don't Break the Oath,4lj8NlJ8wF0cXT9o8RGhO1,39
Black Metal,1st Wave of Black Metal,Mercyful Fate,Gypsy,Don't Break the Oath,4RdIMPGqgCDHs4lf1PYk0R,38
Black Metal,1st Wave of Black Metal,Mercyful Fate,Melissa,Melissa,2lR3CpEWIctTaKoEmPBtF5,37
Black Metal,1st Wave of Black Metal,Mercyful Fate,Into the Coven,Melissa,7LK1iWCnDMKp10mMxuk5Ti,36
Black Metal,1st Wave of Black Metal,Mercyful Fate,Black Funeral,Melissa,6nIs4qvvfxAL5l0oXk9n68,36
Black Metal,1st Wave of Black Metal,Mercyful Fate,The Oath,Don't Break the Oath,798ZYzeScmR9Dg5C2kUNRj,35
Black Metal,1st Wave of Black Metal,Mercyful Fate,Satan's Fall,Melissa,7hNS40eilhV7Uol2RtG3i0,33
Black Metal,1st Wave of Black Metal,Hellhammer,Messiah,Demon Entrails,62Mx4j3cybbW4aXhogbtH4,34
Black Metal,1st Wave of Black Metal,Hellhammer,Massacra,Apocalyptic Raids,5rw9ed6f9o8RepCbdM4MEq,30
Black Metal,1st Wave of Black Metal,Hellhammer,The Third of the Storms (Evoked Damnation),Apocalyptic Raids,5QiiJr1ipWgyyhI2dF8lB6,29
Black Metal,1st Wave of Black Metal,Hellhammer,Triumph of Death,Apocalyptic Raids,0ITdpIZrG4IyKyyy3DMT4f,28
Black Metal,1st Wave of Black Metal,Hellhammer,Messiah,Apocalyptic Raids,0fqRBOC7OclT34Zb7rPhuw,25
Black Metal,1st Wave of Black Metal,Hellhammer,Horus Aggressor,Apocalyptic Raids,0mtjxQSpwvZlbe4a7pjwXy,25
Black Metal,1st Wave of Black Metal,Hellhammer,Revelations of Doom,Apocalyptic Raids,5TulL1m0p6NYf23cl373vH,23
Black Metal,1st Wave of Black Metal,Hellhammer,Eurynomos,Demon Entrails,1Lgj3niLkasGqHeUIsns4p,23
Black Metal,1st Wave of Black Metal,Hellhammer,Buried and Forgotten,Demon Entrails,6SSUsKLoHuJaiNYjAM8RGG,21
Black Metal,1st Wave of Black Metal,Hellhammer,The Third of the Storms (Evoked Damnation),Demon Entrails,4K3Fb7Y0ucXRuERpE7xdwW,20
Black Metal,1st Wave of Black Metal,Celtic Frost,A Dying God Coming into Human Flesh,Monotheist,4BspUUse4sw1i8YYKA8oSD,41
Black Metal,1st Wave of Black Metal,Celtic Frost,Into the Crypts of Rays,Morbid Tales,59AssriS93tcokyQYn2H4W,40
Black Metal,1st Wave of Black Metal,Celtic Frost,Dethroned Emperor,Morbid Tales,1QZx0Kokk16sAdT7OtxMFN,36
Black Metal,1st Wave of Black Metal,Celtic Frost,The Usurper,To Mega Therion,4uGsmjXhF8NYuj1WI1mnq5,37
Black Metal,1st Wave of Black Metal,Celtic Frost,Circle of the Tyrants,To Mega Therion,32sQ2J49CEEoZVGoSHSmsd,35
Black Metal,1st Wave of Black Metal,Celtic Frost,Procreation (Of the Wicked),Morbid Tales,7A4FtzpkmC1lNAr2kRBKmi,34
Black Metal,1st Wave of Black Metal,Celtic Frost,Morbid Tales,Morbid Tales,79vnHUZcgBsoQt4lt1dRW8,34
Black Metal,1st Wave of Black Metal,Celtic Frost,Visions of Mortality,Morbid Tales,5U85Vq37sURrhLW57opXfp,33
Black Metal,1st Wave of Black Metal,Celtic Frost,Mexican Radio,Into the Pandemonium,1pF5SqpGCz8tHh0MR88Tg4,32
Black Metal,1st Wave of Black Metal,Celtic Frost,Return to the Eve,Morbid Tales,4WUSZamjeWasAeSCtExulv,30
Black Metal,2nd Wave of Black Metal,Mayhem,Freezing Moon,De Mysteriis Dom Sathanas,4AP3a7eEOlz5sTJiWnv2C6,53
Black Metal,2nd Wave of Black Metal,Mayhem,Chainsaw Gutsfuck,Deathcrush,0GoyU0X4nwqUigVwBPSDen,49
Black Metal,2nd Wave of Black Metal,Mayhem,Deathcrush,Deathcrush,5wWRdIjndDOh1j4OXAPpdD,48
Black Metal,2nd Wave of Black Metal,Mayhem,Funeral Fog,De Mysteriis Dom Sathanas,2lXi7xN0MiTfLb2DW7H9UT,44
Black Metal,2nd Wave of Black Metal,Mayhem,Necrolust,Deathcrush,0aqQOryIUPPgtAhSP8YTGk,43
Black Metal,2nd Wave of Black Metal,Mayhem,De Mysteriis Dom Sathanas,De Mysteriis Dom Sathanas,3zjoCDlA31nt9s1QXsEqxr,43
Black Metal,2nd Wave of Black Metal,Mayhem,Life Eternal,De Mysteriis Dom Sathanas,577zs2zO9oPz3E3YlVJ90v,42
Black Metal,2nd Wave of Black Metal,Mayhem,Pagan Fears,De Mysteriis Dom Sathanas,1r20gcDzos0cyDgPSDU2bB,42
Black Metal,2nd Wave of Black Metal,Mayhem,(Weird) Manheim,Deathcrush,0SV9f6s9hmm6gE2ujst1yd,38
Black Metal,2nd Wave of Black Metal,Mayhem,Witching Hour,Deathcrush,7Kvk7VM5yI9iXzJnmE2YuV,38
